Date,Country,Province/State,Confirmed,Deaths,Recovered,Latitude,Longitude
31/01/2020,China,Hunan,332,0,3,27.66621,111.74871
31/01/2020,China,Jiangxi,240,0,7,28.00000,116.00000
31/01/2020,China,Chongqing,238,1,1,29.55857,106.54928
31/01/2020,China,Anhui,237,0,3,32.00000,117.00000
31/01/2020,China,Shandong,184,0,2,36.00000,119.00000
31/01/2020,China,Sichuan,177,1,1,30.50000,102.50000
31/01/2020,China,Jiangsu,168,0,5,33.00000,120.00000
31/01/2020,China,Shanghai,153,1,9,31.22530,121.48905
31/01/2020,China,Beijing,139,1,5,39.90622,116.39128
31/01/2020,China,Fujian,120,0,0,26.54500,117.84278
31/01/2020,China,Hebei,96,1,0,39.00000,116.00000
31/01/2020,China,Guangxi,88,0,2,24.00000,109.00000
31/01/2020,China,Shaanxi,87,0,0,36.00000,109.00000
31/01/2020,China,Yunnan,83,0,1,25.00000,102.00000
31/01/2020,China,Liaoning,60,0,1,40.97391,122.32639
31/01/2020,China,Heilongjiang,59,2,0,48.00000,127.99999
31/01/2020,China,Hainan,58,1,1,19.20000,109.60000
31/01/2020,China,Shanxi,47,0,1,37.00000,112.00000
31/01/2020,China,Gansu,35,0,0,38.00000,102.00000
31/01/2020,China,Tianjin,32,0,0,39.12356,117.19808
31/01/2020,China,Guizhou,29,0,2,27.00000,107.00000
31/01/2020,China,Ningxia,21,0,1,37.30955,105.96086
31/01/2020,China,Inner Mongolia,20,0,0,43.24432,114.32517
31/01/2020,China,Xinjiang,17,0,0,41.75748,87.16738
31/01/2020,China,Jilin,14,0,1,42.99950,125.98161
31/01/2020,China,Qinghai,8,0,0,35.40710,95.95212
31/01/2020,China,Tibet,1,0,0,31.89434,87.07814
04/03/2020,Croatia,,10,0,0,45.56434,17.01190
03/03/2020,Croatia,,9,0,0,45.56434,17.01190
01/03/2020,Croatia,,7,0,0,45.56434,17.01190
29/02/2020,Croatia,,6,0,0,45.56434,17.01190
28/02/2020,Croatia,,5,0,0,45.56434,17.01190
27/02/2020,Croatia,,3,0,0,45.56434,17.01190
26/02/2020,Croatia,,3,0,0,45.56434,17.01190
25/02/2020,Croatia,,1,0,0,45.56434,17.01190
04/03/2020,Czechia,,8,0,0,49.81670,15.47495
03/03/2020,Czechia,,5,0,0,49.81670,15.47495
01/03/2020,Czechia,,3,0,0,49.81670,15.47495
04/03/2020,Denmark,,15,0,0,55.67025,10.33333
03/03/2020,Denmark,,10,0,0,55.67025,10.33333
01/03/2020,Denmark,,4,0,0,55.67025,10.33333
29/02/2020,Denmark,,3,0,0,55.67025,10.33333
28/02/2020,Denmark,,2,0,0,55.67025,10.33333
27/02/2020,Denmark,,1,0,0,55.67025,10.33333
04/03/2020,Dominican Republic,,1,0,0,19.09740,-70.30280
03/03/2020,Dominican Republic,,1,0,0,19.09740,-70.30280
01/03/2020,Dominican Republic,,1,0,0,19.09740,-70.30280
04/03/2020,Ecuador,,10,0,0,-1.33977,-79.36670
03/03/2020,Ecuador,,7,0,0,-1.33977,-79.36670
01/03/2020,Ecuador,,6,0,0,-1.33977,-79.36670
29/02/2020,Ecuador,,1,0,0,-1.33977,-79.36670
04/03/2020,Egypt,,2,0,1,26.25405,29.26755
03/03/2020,Egypt,,2,0,1,26.25405,29.26755
01/03/2020,Egypt,,2,0,1,26.25405,29.26755
29/02/2020,Egypt,,1,0,1,26.25405,29.26755
28/02/2020,Egypt,,1,0,1,26.25405,29.26755
27/02/2020,Egypt,,1,0,1,26.25405,29.26755
26/02/2020,Egypt,,1,0,1,26.25405,29.26755
25/02/2020,Egypt,,1,0,1,26.25405,29.26755
24/02/2020,Egypt,,1,0,1,26.25405,29.26755
23/02/2020,Egypt,,1,0,1,26.25405,29.26755
22/02/2020,Egypt,,1,0,1,26.25405,29.26755
21/02/2020,Egypt,,1,0,1,26.25405,29.26755
20/02/2020,Egypt,,1,0,1,26.25405,29.26755
19/02/2020,Egypt,,1,0,0,26.25405,29.26755
18/02/2020,Egypt,,1,0,0,26.25405,29.26755
17/02/2020,Egypt,,1,0,0,26.25405,29.26755
16/02/2020,Egypt,,1,0,0,26.25405,29.26755
15/02/2020,Egypt,,1,0,0,26.25405,29.26755
14/02/2020,Egypt,,1,0,0,26.25405,29.26755
04/03/2020,Estonia,,2,0,0,58.75238,25.33191
03/03/2020,Estonia,,2,0,0,58.75238,25.33191
01/03/2020,Estonia,,1,0,0,58.75238,25.33191
29/02/2020,Estonia,,1,0,0,58.75238,25.33191
28/02/2020,Estonia,,1,0,0,58.75238,25.33191
27/02/2020,Estonia,,1,0,0,58.75238,25.33191
04/03/2020,Finland,,7,0,1,63.24678,25.92092
03/03/2020,Finland,,7,0,1,63.24678,25.92092
01/03/2020,Finland,,6,0,1,63.24678,25.92092
29/02/2020,Finland,,3,0,1,63.24678,25.92092
28/02/2020,Finland,,3,0,1,63.24678,25.92092
27/02/2020,Finland,,2,0,1,63.24678,25.92092
26/02/2020,Finland,,2,0,1,63.24678,25.92092
25/02/2020,Finland,,1,0,1,63.24678,25.92092
24/02/2020,Finland,,1,0,1,63.24678,25.92092
23/02/2020,Finland,,1,0,1,63.24678,25.92092
22/02/2020,Finland,,1,0,1,63.24678,25.92092
21/02/2020,Finland,,1,0,1,63.24678,25.92092
20/02/2020,Finland,,1,0,1,63.24678,25.92092
19/02/2020,Finland,,1,0,1,63.24678,25.92092
18/02/2020,Finland,,1,0,1,63.24678,25.92092
17/02/2020,Finland,,1,0,1,63.24678,25.92092
16/02/2020,Finland,,1,0,1,63.24678,25.92092
15/02/2020,Finland,,1,0,1,63.24678,25.92092
14/02/2020,Finland,,1,0,1,63.24678,25.92092
13/02/2020,Finland,,1,0,1,63.24678,25.92092
12/02/2020,Finland,,1,0,1,63.24678,25.92092
11/02/2020,Finland,,1,0,1,63.24678,25.92092
10/02/2020,Finland,,1,1,0,63.24678,25.92092
09/02/2020,Finland,,1,1,0,63.24678,25.92092
08/02/2020,Finland,,1,1,0,63.24678,25.92092
07/02/2020,Finland,,1,0,1,63.24678,25.92092
06/02/2020,Finland,,1,0,1,63.24678,25.92092
05/02/2020,Finland,,1,0,1,63.24678,25.92092
04/02/2020,Finland,,1,0,0,63.24678,25.92092
02/02/2020,Finland,,1,0,0,63.24678,25.92092
01/02/2020,Finland,,1,0,0,63.24678,25.92092
31/01/2020,Finland,,1,0,0,63.24678,25.92092
04/03/2020,France,,285,4,12,46.60335,1.88833
03/03/2020,France,,212,4,12,46.60335,1.88833
01/03/2020,France,,130,2,12,46.60335,1.88833
29/02/2020,France,,100,2,12,46.60335,1.88833
28/02/2020,France,,57,2,11,46.60335,1.88833
27/02/2020,France,,38,2,11,46.60335,1.88833
26/02/2020,France,,18,2,11,46.60335,1.88833
25/02/2020,France,,14,1,11,46.60335,1.88833
24/02/2020,France,,12,1,11,46.60335,1.88833
23/02/2020,France,,12,1,10,45.15626,5.45158
22/02/2020,France,,12,1,10,45.15626,5.45158
21/02/2020,France,,12,1,7,45.15626,5.45158
20/02/2020,France,,12,1,7,45.15626,5.45158
19/02/2020,France,,12,1,7,45.15626,5.45158
18/02/2020,France,,12,1,7,45.15626,5.45158
17/02/2020,France,,12,1,5,45.15626,5.45158
16/02/2020,France,,12,1,4,45.15626,5.45158
15/02/2020,France,,12,1,4,45.15626,5.45158
14/02/2020,France,,11,0,3,45.15626,5.45158
13/02/2020,France,,11,0,2,45.15626,5.45158
12/02/2020,France,,11,0,0,45.15626,5.45158
11/02/2020,France,,11,0,0,45.15626,5.45158
10/02/2020,France,,11,0,0,45.15626,5.45158
09/02/2020,France,,11,0,0,45.15626,5.45158
08/02/2020,France,,11,0,0,45.15626,5.45158
07/02/2020,France,,6,0,0,45.15626,5.45158
06/02/2020,France,,6,0,0,45.15626,5.45158
05/02/2020,France,,6,0,0,45.15626,5.45158
04/02/2020,France,,6,0,0,45.15626,5.45158
02/02/2020,France,,6,0,0,45.15626,5.45158
01/02/2020,France,,6,0,0,45.15626,5.45158
31/01/2020,France,,6,0,0,45.15626,5.45158
04/03/2020,Georgia,,3,0,0,41.68097,44.02874
03/03/2020,Georgia,,3,0,0,41.68097,44.02874
01/03/2020,Georgia,,3,0,0,41.68097,44.02874
29/02/2020,Georgia,,3,0,0,41.68097,44.02874
28/02/2020,Georgia,,2,0,0,41.68097,44.02874
27/02/2020,Georgia,,1,0,0,41.68097,44.02874
26/02/2020,Georgia,,1,0,0,41.68097,44.02874
04/03/2020,Germany,,262,0,16,51.08342,10.42345
03/03/2020,Germany,,203,0,16,51.08342,10.42345
01/03/2020,Germany,,130,0,16,51.08342,10.42345
29/02/2020,Germany,,79,0,16,51.08342,10.42345
28/02/2020,Germany,,60,0,16,51.08342,10.42345
27/02/2020,Germany,,49,0,16,51.08342,10.42345
26/02/2020,Germany,,27,0,15,51.08342,10.42345
25/02/2020,Germany,,18,0,15,51.08342,10.42345
24/02/2020,Germany,,16,0,14,51.08342,10.42345
23/02/2020,Germany,,16,0,14,51.08342,10.42345
22/02/2020,Germany,,16,0,14,51.08342,10.42345
21/02/2020,Germany,,16,0,14,51.08342,10.42345
20/02/2020,Germany,,16,0,13,51.08342,10.42345
19/02/2020,Germany,,16,0,9,51.08342,10.42345
18/02/2020,Germany,,16,0,9,51.08342,10.42345
17/02/2020,Germany,,16,0,7,51.08342,10.42345
16/02/2020,Germany,,16,0,3,51.08342,10.42345
15/02/2020,Germany,,16,0,3,51.08342,10.42345
14/02/2020,Germany,,16,0,1,51.08342,10.42345
13/02/2020,Germany,,16,0,1,51.08342,10.42345
12/02/2020,Germany,,16,0,0,51.08342,10.42345
11/02/2020,Germany,,16,0,0,51.08342,10.42345
10/02/2020,Germany,,14,0,0,51.38763,7.00152
09/02/2020,Germany,,14,0,0,51.38763,7.00152
08/02/2020,Germany,,14,0,0,51.38763,7.00152
07/02/2020,Germany,,14,0,0,51.38763,7.00152
06/02/2020,Germany,,13,0,0,51.38763,7.00152
05/02/2020,Germany,,12,0,0,51.38763,7.00152
04/02/2020,Germany,,12,0,0,51.38763,7.00152
02/02/2020,Germany,,10,0,0,51.38763,7.00152
01/02/2020,Germany,,8,0,0,51.38763,7.00152
31/01/2020,Germany,Bavaria,7,0,0,48.94676,11.40387
04/03/2020,Greece,,9,0,0,38.99537,21.98771
03/03/2020,Greece,,7,0,0,38.99537,21.98771
01/03/2020,Greece,,7,0,0,38.99537,21.98771
29/02/2020,Greece,,7,0,0,38.99537,21.98771
28/02/2020,Greece,,4,0,0,38.99537,21.98771
27/02/2020,Greece,,3,0,0,38.99537,21.98771
26/02/2020,Greece,,1,0,0,38.99537,21.98771
04/03/2020,China,Hong Kong,103,2,37,22.27933,114.16281
03/03/2020,China,Hong Kong,101,2,37,22.27933,114.16281
01/03/2020,China,Hong Kong,98,2,36,22.27933,114.16281
29/02/2020,China,Hong Kong,95,2,33,22.27933,114.16281
28/02/2020,China,Hong Kong,94,2,30,22.27933,114.16281
27/02/2020,China,Hong Kong,93,2,26,22.27933,114.16281
26/02/2020,China,Hong Kong,91,2,24,22.27933,114.16281
25/02/2020,China,Hong Kong,85,2,18,22.27933,114.16281
24/02/2020,China,Hong Kong,81,2,19,22.27933,114.16281
23/02/2020,China,Hong Kong,74,2,12,22.27933,114.16281
22/02/2020,China,Hong Kong,70,2,11,22.27933,114.16281
21/02/2020,China,Hong Kong,68,2,6,22.27933,114.16281
20/02/2020,China,Hong Kong,68,2,6,22.27933,114.16281
19/02/2020,China,Hong Kong,65,2,5,22.27933,114.16281
18/02/2020,China,Hong Kong,62,2,4,22.27933,114.16281
17/02/2020,China,Hong Kong,60,1,2,22.27933,114.16281
16/02/2020,China,Hong Kong,57,1,2,22.27933,114.16281
15/02/2020,China,Hong Kong,56,1,1,22.27933,114.16281
14/02/2020,China,Hong Kong,56,1,1,22.27933,114.16281
13/02/2020,China,Hong Kong,53,1,1,22.27933,114.16281
12/02/2020,China,Hong Kong,50,1,1,22.27933,114.16281
11/02/2020,China,Hong Kong,49,1,0,22.27933,114.16281
10/02/2020,China,Hong Kong,42,0,1,22.27933,114.16281
09/02/2020,China,Hong Kong,36,0,1,22.27933,114.16281
08/02/2020,China,Hong Kong,26,0,1,22.27933,114.16281
07/02/2020,China,Hong Kong,26,1,0,22.27933,114.16281
06/02/2020,China,Hong Kong,24,1,0,22.27933,114.16281
05/02/2020,China,Hong Kong,21,1,0,22.27933,114.16281
04/02/2020,China,Hong Kong,17,1,0,22.27933,114.16281
02/02/2020,China,Hong Kong,15,0,0,22.27933,114.16281
01/02/2020,China,Hong Kong,14,0,0,22.27933,114.16281
31/01/2020,China,Hong Kong,13,0,0,22.27933,114.16281
04/03/2020,Hungary,,2,0,0,47.18176,19.50609
04/03/2020,Iceland,,26,0,1,64.98418,-18.10590
03/03/2020,Iceland,,14,0,0,64.98418,-18.10590
01/03/2020,Iceland,,3,0,0,64.98418,-18.10590
29/02/2020,Iceland,,1,0,0,64.98418,-18.10590
28/02/2020,Iceland,,1,0,0,64.98418,-18.10590
04/03/2020,India,,28,0,3,22.35111,78.66774
03/03/2020,India,,6,0,3,22.35111,78.66774
01/03/2020,India,,3,0,3,22.35111,78.66774
29/02/2020,India,,3,0,3,22.35111,78.66774
28/02/2020,India,,3,0,3,22.35111,78.66774
27/02/2020,India,,3,0,3,22.35111,78.66774
26/02/2020,India,,3,0,3,22.35111,78.66774
25/02/2020,India,,3,0,3,22.35111,78.66774
24/02/2020,India,,3,0,3,22.35111,78.66774
23/02/2020,India,,3,0,3,16.38770,73.73059
22/02/2020,India,,3,0,3,16.38770,73.73059
21/02/2020,India,,3,0,3,16.38770,73.73059
20/02/2020,India,,3,0,3,16.38770,73.73059
19/02/2020,India,,3,0,3,16.38770,73.73059
18/02/2020,India,,3,0,3,16.38770,73.73059
17/02/2020,India,,3,0,3,16.38770,73.73059
16/02/2020,India,,3,0,3,16.38770,73.73059
15/02/2020,India,,3,0,3,16.38770,73.73059
14/02/2020,India,,3,0,3,16.38770,73.73059
13/02/2020,India,,5,0,1,16.38770,73.73059
12/02/2020,India,,3,0,0,16.38770,73.73059
11/02/2020,India,,3,0,0,16.38770,73.73059
10/02/2020,India,,3,0,0,16.38770,73.73059
09/02/2020,India,,3,0,0,16.38770,73.73059
08/02/2020,India,,3,0,0,16.38770,73.73059
07/02/2020,India,,3,0,0,16.38770,73.73059
06/02/2020,India,,3,0,0,16.38770,73.73059
05/02/2020,India,,3,0,0,16.38770,73.73059
04/02/2020,India,,3,0,0,16.38770,73.73059
02/02/2020,India,,2,0,0,16.38770,73.73059
01/02/2020,India,,1,0,0,16.38770,73.73059
31/01/2020,India,,1,0,0,16.38770,73.73059
04/03/2020,Indonesia,,2,0,0,-2.48338,117.89029
03/03/2020,Indonesia,,2,0,0,-2.48338,117.89029
04/03/2020,Iran,,2922,92,552,32.64753,54.56435
03/03/2020,Iran,,2336,77,435,32.64753,54.56435
01/03/2020,Iran,,978,54,175,32.64753,54.56435
29/02/2020,Iran,,593,43,123,32.64753,54.56435
28/02/2020,Iran,,388,34,73,32.64753,54.56435
27/02/2020,Iran,,245,26,54,32.64753,54.56435
26/02/2020,Iran,,139,19,3,32.64753,54.56435
25/02/2020,Iran,,95,16,3,32.64753,54.56435
24/02/2020,Iran,,61,12,3,32.64753,54.56435
23/02/2020,Iran,,43,8,0,32.64753,54.56435
22/02/2020,Iran,,29,6,0,32.64753,54.56435
21/02/2020,Iran,,18,4,0,32.64753,54.56435
20/02/2020,Iran,,5,2,0,32.64753,54.56435
19/02/2020,Iran,,2,2,0,32.64753,54.56435
04/03/2020,Iraq,,35,1,0,33.09558,44.17498
03/03/2020,Iraq,,32,0,0,33.09558,44.17498
01/03/2020,Iraq,,19,0,0,33.09558,44.17498
29/02/2020,Iraq,,13,0,0,33.09558,44.17498
28/02/2020,Iraq,,8,0,0,33.09558,44.17498
27/02/2020,Iraq,,7,0,0,33.09558,44.17498
26/02/2020,Iraq,,5,0,0,33.09558,44.17498
25/02/2020,Iraq,,5,0,0,33.09558,44.17498
24/02/2020,Iraq,,1,0,0,33.09558,44.17498
23/02/2020,Iraq,,1,0,0,33.09558,44.17498
22/02/2020,Iraq,,1,0,0,33.09558,44.17498
04/03/2020,Ireland,,6,0,0,52.86520,-7.97946
03/03/2020,Ireland,,2,0,0,52.86520,-7.97946
01/03/2020,Ireland,,1,0,0,52.86520,-7.97946
29/02/2020,Ireland,,1,0,0,52.86520,-7.97946
04/03/2020,Israel,,15,0,1,31.53131,34.86677
03/03/2020,Israel,,12,0,1,31.53131,34.86677
01/03/2020,Israel,,10,0,1,31.53131,34.86677
29/02/2020,Israel,,7,0,1,31.53131,34.86677
28/02/2020,Israel,,7,0,1,31.53131,34.86677
27/02/2020,Israel,,3,0,0,31.53131,34.86677
26/02/2020,Israel,,2,0,0,31.53131,34.86677
25/02/2020,Israel,,2,0,0,31.53131,34.86677
24/02/2020,Israel,,2,0,0,31.53131,34.86677
23/02/2020,Israel,,2,0,0,31.53131,34.86677
22/02/2020,Israel,,1,0,0,31.53131,34.86677
21/02/2020,Israel,,1,0,0,31.53131,34.86677
04/03/2020,Italy,,3089,107,276,45.62090,9.76889
03/03/2020,Italy,,2502,79,160,45.62090,9.76889
01/03/2020,Italy,,1701,41,83,45.62090,9.76889
29/02/2020,Italy,,1128,29,50,45.62090,9.76889
28/02/2020,Italy,,889,21,46,45.62090,9.76889
27/02/2020,Italy,,655,17,45,45.62090,9.76889
26/02/2020,Italy,,470,12,3,45.62090,9.76889
25/02/2020,Italy,,323,11,2,45.62090,9.76889
24/02/2020,Italy,,231,7,1,45.62090,9.76889
23/02/2020,Italy,,157,3,2,46.31448,11.04803
22/02/2020,Italy,,79,2,2,46.31448,11.04803
21/02/2020,Italy,,21,1,1,46.31448,11.04803
20/02/2020,Italy,,4,0,0,46.31448,11.04803
19/02/2020,Italy,,3,0,0,46.31448,11.04803
18/02/2020,Italy,,3,0,0,46.31448,11.04803
17/02/2020,Italy,,3,0,0,46.31448,11.04803
16/02/2020,Italy,,3,0,0,46.31448,11.04803
15/02/2020,Italy,,3,0,0,46.31448,11.04803
14/02/2020,Italy,,3,0,0,46.31448,11.04803
13/02/2020,Italy,,3,0,0,46.31448,11.04803
12/02/2020,Italy,,3,0,0,46.31448,11.04803
11/02/2020,Italy,,3,0,0,46.31448,11.04803
10/02/2020,Italy,,3,0,0,46.31448,11.04803
09/02/2020,Italy,,3,0,0,46.31448,11.04803
08/02/2020,Italy,,3,0,0,46.31448,11.04803
07/02/2020,Italy,,3,0,0,46.31448,11.04803
06/02/2020,Italy,,3,0,0,46.31448,11.04803
05/02/2020,Italy,,2,0,0,46.31448,11.04803
04/02/2020,Italy,,2,0,0,46.31448,11.04803
02/02/2020,Italy,,2,0,0,46.31448,11.04803
01/02/2020,Italy,,2,0,0,46.31448,11.04803
31/01/2020,Italy,,2,0,0,46.31448,11.04803
04/03/2020,Japan,Yokohama,706,6,212,35.44499,139.63677
04/03/2020,Japan,,331,6,43,36.57484,139.23942
03/03/2020,Japan,Yokohama,706,6,100,35.44499,139.63677
03/03/2020,Japan,,293,6,43,36.57484,139.23942
01/03/2020,Japan,Yokohama,705,7,10,35.44499,139.63677
01/03/2020,Japan,,256,6,42,36.57484,139.23942
29/02/2020,Japan,Yokohama,705,6,10,35.44499,139.63677
29/02/2020,Japan,,241,6,32,36.57484,139.23942
28/02/2020,Japan,Yokohama,705,6,10,35.44499,139.63677
28/02/2020,Japan,,234,5,32,36.57484,139.23942
27/02/2020,Japan,Yokohama,705,4,10,35.44499,139.63677
27/02/2020,Japan,,214,4,32,36.57484,139.23942
26/02/2020,Japan,Yokohama,705,4,10,35.44499,139.63677
26/02/2020,Japan,,189,3,32,36.57484,139.23942
25/02/2020,Japan,Yokohama,691,4,10,35.44499,139.63677
25/02/2020,Japan,,161,1,23,36.57484,139.23942
24/02/2020,Japan,Yokohama,691,4,3,35.44499,139.63677
24/02/2020,Japan,,159,1,23,36.57484,139.23942
23/02/2020,Japan,Yokohama,691,3,17,35.44499,139.63677
23/02/2020,Japan,,146,1,23,34.90466,136.63105
22/02/2020,Japan,Yokohama,634,2,17,35.44499,139.63677
22/02/2020,Japan,,135,1,22,34.90466,136.63105
21/02/2020,Japan,Yokohama,634,2,17,35.44499,139.63677
21/02/2020,Japan,,110,1,22,34.90466,136.63105
20/02/2020,Japan,Yokohama,634,2,17,35.44499,139.63677
20/02/2020,Japan,,94,1,20,34.90466,136.63105
19/02/2020,Japan,Yokohama,621,2,17,35.44499,139.63677
19/02/2020,Japan,,85,1,20,34.90466,136.63105
18/02/2020,Japan,Yokohama,542,0,17,35.44499,139.63677
18/02/2020,Japan,,76,1,20,34.90466,136.63105
17/02/2020,Japan,Yokohama,454,0,17,35.44499,139.63677
17/02/2020,Japan,,66,1,18,34.90466,136.63105
16/02/2020,Japan,Yokohama,355,0,0,35.44499,139.63677
16/02/2020,Japan,,62,1,17,34.90466,136.63105
15/02/2020,Japan,Yokohama,355,0,0,35.44499,139.63677
15/02/2020,Japan,,53,1,12,34.90466,136.63105
14/02/2020,Japan,Yokohama,218,0,0,35.44499,139.63677
14/02/2020,Japan,,41,1,11,34.90466,136.63105
13/02/2020,Japan,Yokohama,219,0,0,35.44499,139.63677
13/02/2020,Japan,,33,1,10,34.90466,136.63105
12/02/2020,Japan,Yokohama,174,0,0,35.44499,139.63677
12/02/2020,Japan,,29,0,9,34.90466,136.63105
11/02/2020,Japan,Yokohama,174,0,0,35.44499,139.63677
11/02/2020,Japan,,28,0,9,34.90466,136.63105
10/02/2020,Japan,Yokohama,135,0,0,35.44499,139.63677
10/02/2020,Japan,,26,4,0,34.90466,136.63105
09/02/2020,Japan,Yokohama,70,0,0,35.44499,139.63677
09/02/2020,Japan,,26,4,0,34.90466,136.63105
08/02/2020,Japan,Yokohama,64,0,0,35.44499,139.63677
08/02/2020,Japan,,25,4,0,34.90466,136.63105
07/02/2020,Japan,Yokohama,64,0,0,35.44499,139.63677
07/02/2020,Japan,,25,0,4,34.90466,136.63105
06/02/2020,Japan,,86,0,1,34.90466,136.63105
05/02/2020,Japan,,45,0,1,34.90466,136.63105
04/02/2020,Japan,,22,0,1,34.90466,136.63105
02/02/2020,Japan,,20,0,1,34.90466,136.63105
01/02/2020,Japan,,20,0,1,34.90466,136.63105
31/01/2020,Japan,,17,0,1,34.90466,136.63105
04/03/2020,Jordan,,1,0,0,31.16670,36.94163
03/03/2020,Jordan,,1,0,0,31.16670,36.94163
04/03/2020,Kuwait,,56,0,0,29.27340,47.49795
03/03/2020,Kuwait,,56,0,0,29.27340,47.49795
01/03/2020,Kuwait,,46,0,0,29.27340,47.49795
29/02/2020,Kuwait,,45,0,0,29.27340,47.49795
28/02/2020,Kuwait,,45,0,0,29.27340,47.49795
27/02/2020,Kuwait,,43,0,0,29.27340,47.49795
26/02/2020,Kuwait,,26,0,0,29.27340,47.49795
25/02/2020,Kuwait,,11,0,0,29.27340,47.49795
24/02/2020,Kuwait,,5,0,0,29.27340,47.49795
04/03/2020,Latvia,,1,0,0,56.84065,24.75376
03/03/2020,Latvia,,1,0,0,56.84065,24.75376
04/03/2020,Lebanon,,15,0,0,33.87506,35.84341
03/03/2020,Lebanon,,13,0,0,33.87506,35.84341
01/03/2020,Lebanon,,10,0,0,33.87506,35.84341
29/02/2020,Lebanon,,7,0,0,33.87506,35.84341
28/02/2020,Lebanon,,4,0,0,33.87506,35.84341
27/02/2020,Lebanon,,3,0,0,33.87506,35.84341
26/02/2020,Lebanon,,2,0,0,33.87506,35.84341
25/02/2020,Lebanon,,1,0,0,33.87506,35.84341
24/02/2020,Lebanon,,1,0,0,33.87506,35.84341
23/02/2020,Lebanon,,1,0,0,33.87506,35.84341
22/02/2020,Lebanon,,1,0,0,33.87506,35.84341
21/02/2020,Lebanon,,1,0,0,33.87506,35.84341
04/03/2020,Liechtenstein,,1,0,0,47.14163,9.55315
03/03/2020,Liechtenstein,,1,0,0,47.14163,9.55315
04/03/2020,Lithuania,,1,0,0,55.35000,23.75000
03/03/2020,Lithuania,,1,0,0,55.35000,23.75000
01/03/2020,Lithuania,,1,0,0,55.35000,23.75000
29/02/2020,Lithuania,,1,0,0,55.35000,23.75000
28/02/2020,Lithuania,,1,0,0,55.35000,23.75000
27/02/2020,Lithuania,,1,0,0,55.35000,23.75000
04/03/2020,Luxembourg,,1,0,0,49.81587,6.12968
03/03/2020,Luxembourg,,1,0,0,49.81587,6.12968
01/03/2020,Luxembourg,,1,0,0,49.81587,6.12968
29/02/2020,Luxembourg,,1,0,0,49.81587,6.12968
04/03/2020,China,Macau,10,0,9,22.17576,113.55141
03/03/2020,China,Macau,10,0,9,22.17576,113.55141
01/03/2020,China,Macau,10,0,8,22.17576,113.55141
29/02/2020,China,Macau,10,0,8,22.17576,113.55141
28/02/2020,China,Macau,10,0,8,22.17576,113.55141
27/02/2020,China,Macau,10,0,8,22.17576,113.55141
26/02/2020,China,Macau,10,0,7,22.17576,113.55141
25/02/2020,China,Macau,10,0,7,22.17576,113.55141
24/02/2020,China,Macau,10,0,6,22.17576,113.55141
23/02/2020,China,Macau,10,0,6,22.17576,113.55141
22/02/2020,China,Macau,10,0,6,22.17576,113.55141
21/02/2020,China,Macau,10,0,6,22.17576,113.55141
20/02/2020,China,Macau,10,0,6,22.17576,113.55141
19/02/2020,China,Macau,10,0,6,22.17576,113.55141
18/02/2020,China,Macau,10,0,5,22.17576,113.55141
17/02/2020,China,Macau,10,0,5,22.17576,113.55141
16/02/2020,China,Macau,10,0,5,22.17576,113.55141
15/02/2020,China,Macau,10,0,3,22.17576,113.55141
14/02/2020,China,Macau,10,0,3,22.17576,113.55141
13/02/2020,China,Macau,10,0,3,22.17576,113.55141
12/02/2020,China,Macau,10,0,2,22.17576,113.55141
11/02/2020,China,Macau,10,0,1,22.17576,113.55141
10/02/2020,China,Macau,10,1,0,22.17576,113.55141
09/02/2020,China,Macau,10,1,0,22.17576,113.55141
08/02/2020,China,Macau,10,1,0,22.17576,113.55141
07/02/2020,China,Macau,10,0,1,22.17576,113.55141
06/02/2020,China,Macau,10,0,1,22.17576,113.55141
05/02/2020,China,Macau,10,0,0,22.17576,113.55141
04/02/2020,China,Macau,10,0,0,22.17576,113.55141
02/02/2020,China,Macau,8,0,0,22.17576,113.55141
01/02/2020,China,Macau,7,0,0,22.17576,113.55141
31/01/2020,China,Macau,7,0,0,22.17576,113.55141
04/03/2020,Malaysia,,50,0,22,4.56938,102.26568
03/03/2020,Malaysia,,36,0,22,4.56938,102.26568
01/03/2020,Malaysia,,29,0,22,4.56938,102.26568
29/02/2020,Malaysia,,25,0,20,4.56938,102.26568
28/02/2020,Malaysia,,25,0,20,4.56938,102.26568
27/02/2020,Malaysia,,22,0,20,4.56938,102.26568
26/02/2020,Malaysia,,22,0,20,4.56938,102.26568
25/02/2020,Malaysia,,22,0,20,4.56938,102.26568
24/02/2020,Malaysia,,22,0,20,4.56938,102.26568
23/02/2020,Malaysia,,22,0,18,4.56938,102.26568
22/02/2020,Malaysia,,22,0,17,4.56938,102.26568
21/02/2020,Malaysia,,22,0,17,4.56938,102.26568
20/02/2020,Malaysia,,22,0,17,4.56938,102.26568
19/02/2020,Malaysia,,22,0,15,4.56938,102.26568
18/02/2020,Malaysia,,22,0,11,4.56938,102.26568
17/02/2020,Malaysia,,22,0,9,4.56938,102.26568
16/02/2020,Malaysia,,22,0,8,4.56938,102.26568
15/02/2020,Malaysia,,22,0,7,4.56938,102.26568
14/02/2020,Malaysia,,19,0,7,4.56938,102.26568
13/02/2020,Malaysia,,19,0,3,4.56938,102.26568
12/02/2020,Malaysia,,18,0,3,4.56938,102.26568
11/02/2020,Malaysia,,18,0,3,4.56938,102.26568
10/02/2020,Malaysia,,18,3,0,4.56938,102.26568
